com.samsung.shealth.tracker.pedometer_day_summary,6123001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
3302,9d30a8e8-4ac6-4ec2-bec6-4953259dcc81.binning_data.json,1634552,4500,113,2019-03-16 21:00:14.634,com.sec.android.app.shealth,2019-03-16 21:00:14.634,,6.4575987,2660.61,156.69,3189,lv82WtQZxZ,com.sec.android.app.shealth,0,9d30a8e8-4ac6-4ec2-bec6-4953259dcc81.achievement.json,9d30a8e8-4ac6-4ec2-bec6-4953259dcc81,1552694400000,
9705,39fcc853-a893-41ec-a74a-315a2092b928.binning_data.json,5200565,4500,121,2019-02-28 21:00:09.864,com.sec.android.app.shealth,2019-02-27 21:12:25.536,39fcc853-a893-41ec-a74a-315a2092b928.source_info.json,1.4406703,7492.3,421.79996,9584,VfS0qUERdZ,com.sec.android.app.shealth,0,39fcc853-a893-41ec-a74a-315a2092b928.achievement.json,39fcc853-a893-41ec-a74a-315a2092b928,1551312000000,
7099,b6de8312-9b0d-4585-9efa-a78e19b47af0.binning_data.json,3741590,4500,144,2019-02-22 21:00:05.262,com.sec.android.app.shealth,2019-02-20 21:35:42.849,b6de8312-9b0d-4585-9efa-a78e19b47af0.source_info.json,1.4792479,5534.74,309.15,6955,VfS0qUERdZ,com.sec.android.app.shealth,0,b6de8312-9b0d-4585-9efa-a78e19b47af0.achievement.json,b6de8312-9b0d-4585-9efa-a78e19b47af0,1550707200000,
6927,5912d645-b830-4c7b-b59f-b86a9fcb3023.binning_data.json,3677555,4500,75,2019-03-18 21:00:04.200,com.sec.android.app.shealth,2019-03-18 21:00:04.200,,6.9444447,5411.13,305.41998,6852,lv82WtQZxZ,com.sec.android.app.shealth,0,5912d645-b830-4c7b-b59f-b86a9fcb3023.achievement.json,5912d645-b830-4c7b-b59f-b86a9fcb3023,1552867200000,
6008,cfc74104-1b1b-42fd-b43c-7d9f2838f3f4.binning_data.json,3222333,4500,64,2019-03-10 20:42:03.450,com.sec.android.app.shealth,2019-03-09 21:07:18.046,cfc74104-1b1b-42fd-b43c-7d9f2838f3f4.source_info.json,1.4315094,4612.8,257.37997,5944,VfS0qUERdZ,com.sec.android.app.shealth,0,cfc74104-1b1b-42fd-b43c-7d9f2838f3f4.achievement.json,cfc74104-1b1b-42fd-b43c-7d9f2838f3f4,1552176000000,
4652,7e4ed556-2f4c-4d98-9f42-6f419666ba1f.binning_data.json,2532520,4500,42,2019-02-24 20:58:16.989,com.sec.android.app.shealth,2019-02-23 21:01:33.605,7e4ed556-2f4c-4d98-9f42-6f419666ba1f.source_info.json,1.4309025,3623.79,205.83998,4610,VfS0qUERdZ,com.sec.android.app.shealth,0,7e4ed556-2f4c-4d98-9f42-6f419666ba1f.achievement.json,7e4ed556-2f4c-4d98-9f42-6f419666ba1f,1550966400000,
3638,f49de02e-4f8e-4584-b81b-4dcdb27ac0f6.binning_data.json,1848743,4500,92,2019-03-03 21:00:05.147,com.sec.android.app.shealth,2019-03-02 21:00:17.021,,6.9444447,2914.62,168.32999,3546,lv82WtQZxZ,com.sec.android.app.shealth,0,f49de02e-4f8e-4584-b81b-4dcdb27ac0f6.achievement.json,f49de02e-4f8e-4584-b81b-4dcdb27ac0f6,1551571200000,
5841,0c4a29d5-f071-4ad2-b0f3-50a3af67d3bc.binning_data.json,3086047,4500,151,2019-03-19 21:00:03.973,com.sec.android.app.shealth,2019-03-19 21:00:03.973,,4.288364,4578.65,262.79996,5690,lv82WtQZxZ,com.sec.android.app.shealth,0,0c4a29d5-f071-4ad2-b0f3-50a3af67d3bc.achievement.json,0c4a29d5-f071-4ad2-b0f3-50a3af67d3bc,1552953600000,
3298,74c3454b-32e1-4f9a-afe6-7768fe1112ed.binning_data.json,1671600,4500,73,2019-02-27 20:16:01.759,com.sec.android.app.shealth,2019-02-26 21:08:19.273,74c3454b-32e1-4f9a-afe6-7768fe1112ed.source_info.json,1.5899552,2657.77,155.41,3225,VfS0qUERdZ,com.sec.android.app.shealth,0,74c3454b-32e1-4f9a-afe6-7768fe1112ed.achievement.json,74c3454b-32e1-4f9a-afe6-7768fe1112ed,1551225600000,
5726,cb811b74-86e4-49c3-855f-c81981ce8859.binning_data.json,2940058,4500,84,2019-03-22 21:00:04.701,com.sec.android.app.shealth,2019-03-22 21:00:04.701,,4.0833335,4536.74,256.41998,5642,lv82WtQZxZ,com.sec.android.app.shealth,0,cb811b74-86e4-49c3-855f-c81981ce8859.achievement.json,cb811b74-86e4-49c3-855f-c81981ce8859,1553212800000,
7347,e59298cf-3b04-4850-b553-4e843c866b7a.binning_data.json,3994777,4500,68,2019-03-24 21:00:05.558,com.sec.android.app.shealth,2019-03-21 21:00:04.724,,5.5277777,5642.63,314.10995,7279,lv82WtQZxZ,com.sec.android.app.shealth,0,e59298cf-3b04-4850-b553-4e843c866b7a.achievement.json,e59298cf-3b04-4850-b553-4e843c866b7a,1553126400000,
3380,f292bfb7-cc05-40a8-ad18-1db3d95e7426.binning_data.json,1727584,4500,63,2019-03-13 20:25:04.510,com.sec.android.app.shealth,2019-03-12 21:07:06.246,f292bfb7-cc05-40a8-ad18-1db3d95e7426.source_info.json,1.567981,2708.82,157.21999,3317,VfS0qUERdZ,com.sec.android.app.shealth,0,f292bfb7-cc05-40a8-ad18-1db3d95e7426.achievement.json,f292bfb7-cc05-40a8-ad18-1db3d95e7426,1552435200000,
3588,10a01e2f-cfcd-4e52-9f2b-1a1b2cddd8a2.binning_data.json,1811852,4500,101,2019-03-06 20:32:46.494,com.sec.android.app.shealth,2019-03-05 21:12:05.207,10a01e2f-cfcd-4e52-9f2b-1a1b2cddd8a2.source_info.json,1.5771043,2857.48,165.02998,3487,VfS0qUERdZ,com.sec.android.app.shealth,0,10a01e2f-cfcd-4e52-9f2b-1a1b2cddd8a2.achievement.json,10a01e2f-cfcd-4e52-9f2b-1a1b2cddd8a2,1551830400000,
2042,50c5035b-d020-43a1-b817-b1b5858f6b27.binning_data.json,1025542,4500,26,2019-03-03 21:00:06.540,com.sec.android.app.shealth,2019-03-01 21:03:35.794,50c5035b-d020-43a1-b817-b1b5858f6b27.source_info.json,1.6059303,1646.95,96.08,2016,VfS0qUERdZ,com.sec.android.app.shealth,0,50c5035b-d020-43a1-b817-b1b5858f6b27.achievement.json,50c5035b-d020-43a1-b817-b1b5858f6b27,1551484800000,
6620,4fc757bf-ff9f-49cd-b992-24a6605fac4f.binning_data.json,3537778,4500,60,2019-03-25 21:00:05.501,com.sec.android.app.shealth,2019-03-25 21:00:05.501,,4.528192,5136.36,289.85995,6560,lv82WtQZxZ,com.sec.android.app.shealth,0,4fc757bf-ff9f-49cd-b992-24a6605fac4f.achievement.json,4fc757bf-ff9f-49cd-b992-24a6605fac4f,1553472000000,
8559,c76fbe8d-5482-417f-9e93-b47941badb2b.binning_data.json,4497092,4500,185,2019-03-06 21:00:06.216,com.sec.android.app.shealth,2019-03-04 21:16:29.420,c76fbe8d-5482-417f-9e93-b47941badb2b.source_info.json,1.4940698,6718.97,384.03998,8374,VfS0qUERdZ,com.sec.android.app.shealth,0,c76fbe8d-5482-417f-9e93-b47941badb2b.achievement.json,c76fbe8d-5482-417f-9e93-b47941badb2b,1551744000000,
5269,93544699-aedb-44e7-928b-f5755e1cf797.binning_data.json,2809985,4500,57,2019-03-26 21:00:06.266,com.sec.android.app.shealth,2019-03-24 21:00:06.122,,3.8888886,4100.56,232.61996,5212,lv82WtQZxZ,com.sec.android.app.shealth,0,93544699-aedb-44e7-928b-f5755e1cf797.achievement.json,93544699-aedb-44e7-928b-f5755e1cf797,1553385600000,
8736,ea7e924a-1bdb-4eba-b9ea-ff771e092889.binning_data.json,4666368,4500,266,2019-03-31 21:00:08.270,com.sec.android.app.shealth,2019-03-28 21:00:10.867,,3.6388888,6813.7607,392.38995,8470,lv82WtQZxZ,com.sec.android.app.shealth,0,ea7e924a-1bdb-4eba-b9ea-ff771e092889.achievement.json,ea7e924a-1bdb-4eba-b9ea-ff771e092889,1553731200000,
3063,c851c03b-f656-40d9-b776-925041e8135d.binning_data.json,1534775,4500,101,2019-03-09 20:18:33.638,com.sec.android.app.shealth,2019-03-08 21:04:52.950,c851c03b-f656-40d9-b776-925041e8135d.source_info.json,1.6176827,2482.78,147.12999,2962,VfS0qUERdZ,com.sec.android.app.shealth,0,c851c03b-f656-40d9-b776-925041e8135d.achievement.json,c851c03b-f656-40d9-b776-925041e8135d,1552089600000,
3302,abf7a6ad-8471-4814-ad0e-75a2835d390b.binning_data.json,1634630,4500,113,2019-03-16 20:55:13.373,com.sec.android.app.shealth,2019-03-15 21:11:34.604,abf7a6ad-8471-4814-ad0e-75a2835d390b.source_info.json,1.6276524,2660.61,156.69,3189,VfS0qUERdZ,com.sec.android.app.shealth,0,abf7a6ad-8471-4814-ad0e-75a2835d390b.achievement.json,abf7a6ad-8471-4814-ad0e-75a2835d390b,1552694400000,
8514,62c10585-fe3a-460b-8cb1-a4ce199b3c6d.binning_data.json,4573446,4500,139,2019-03-12 20:46:39.997,com.sec.android.app.shealth,2019-03-11 21:23:59.173,62c10585-fe3a-460b-8cb1-a4ce199b3c6d.source_info.json,1.4447858,6607.65,374.48996,8375,VfS0qUERdZ,com.sec.android.app.shealth,0,62c10585-fe3a-460b-8cb1-a4ce199b3c6d.achievement.json,62c10585-fe3a-460b-8cb1-a4ce199b3c6d,1552348800000,
2544,2bb61f8a-5732-4739-965f-8a03636f275e.binning_data.json,1267617,4500,79,2019-03-27 21:00:05.228,com.sec.android.app.shealth,2019-03-27 21:00:05.228,,6.9444447,2058.06,120.80999,2465,lv82WtQZxZ,com.sec.android.app.shealth,0,2bb61f8a-5732-4739-965f-8a03636f275e.achievement.json,2bb61f8a-5732-4739-965f-8a03636f275e,1553644800000,
4351,cce8925d-28bb-4e2e-8522-ab5482a3ea95.binning_data.json,2366945,4500,31,2019-03-31 21:00:07.754,com.sec.android.app.shealth,2019-03-31 21:00:07.754,,6.9444447,3367.4402,190.67998,4320,lv82WtQZxZ,com.sec.android.app.shealth,0,cce8925d-28bb-4e2e-8522-ab5482a3ea95.achievement.json,cce8925d-28bb-4e2e-8522-ab5482a3ea95,1553990400000,
5841,c3e2588d-9b9a-43b2-8ccf-73fc5f022a82.binning_data.json,3086119,4500,151,2019-03-19 20:06:43.685,com.sec.android.app.shealth,2019-03-18 21:01:34.518,c3e2588d-9b9a-43b2-8ccf-73fc5f022a82.source_info.json,1.4836268,4578.65,262.79996,5690,VfS0qUERdZ,com.sec.android.app.shealth,0,c3e2588d-9b9a-43b2-8ccf-73fc5f022a82.achievement.json,c3e2588d-9b9a-43b2-8ccf-73fc5f022a82,1552953600000,
5282,b8624ab9-ec88-4120-8932-4acd875c9d40.binning_data.json,2618447,4500,91,2019-03-15 21:00:06.029,com.sec.android.app.shealth,2019-03-14 21:00:09.329,,6.9444447,4214.9097,238.16997,5191,lv82WtQZxZ,com.sec.android.app.shealth,0,b8624ab9-ec88-4120-8932-4acd875c9d40.achievement.json,b8624ab9-ec88-4120-8932-4acd875c9d40,1552608000000,
2579,ceb46bb6-d9d9-4ee5-96de-b5efdee1034b.binning_data.json,1352915,4500,47,2019-04-04 21:34:47.841,com.sec.android.app.shealth,2019-04-03 21:00:04.732,,6.9444447,2043.3601,119.49999,2532,lv82WtQZxZ,com.sec.android.app.shealth,0,ceb46bb6-d9d9-4ee5-96de-b5efdee1034b.achievement.json,ceb46bb6-d9d9-4ee5-96de-b5efdee1034b,1554249600000,
2442,938c242c-73cd-4783-b2e9-c88e6609cd85.binning_data.json,1276131,4500,23,2019-03-30 21:00:03.653,com.sec.android.app.shealth,2019-03-30 21:00:03.653,,6.335139,1955.02,115.24999,2419,lv82WtQZxZ,com.sec.android.app.shealth,0,938c242c-73cd-4783-b2e9-c88e6609cd85.achievement.json,938c242c-73cd-4783-b2e9-c88e6609cd85,1553904000000,
4576,ea602291-ea47-4c6e-a7d7-f6ae259665e2.binning_data.json,2278808,4500,83,2019-03-08 20:30:33.023,com.sec.android.app.shealth,2019-03-07 21:02:00.664,ea602291-ea47-4c6e-a7d7-f6ae259665e2.source_info.json,1.5810676,3602.95,201.20999,4493,VfS0qUERdZ,com.sec.android.app.shealth,0,ea602291-ea47-4c6e-a7d7-f6ae259665e2.achievement.json,ea602291-ea47-4c6e-a7d7-f6ae259665e2,1552003200000,
2778,14ae8782-06a7-4d52-b5e0-b14526b8b347.binning_data.json,1424688,4500,99,2019-04-02 21:00:07.607,com.sec.android.app.shealth,2019-04-01 21:00:56.170,,4.617396,2219.2,132.42,2679,lv82WtQZxZ,com.sec.android.app.shealth,0,14ae8782-06a7-4d52-b5e0-b14526b8b347.achievement.json,14ae8782-06a7-4d52-b5e0-b14526b8b347,1554163200000,
3515,0e8feb44-c48d-4f93-b132-fd997fa587b0.binning_data.json,1757730,4500,73,2019-04-06 21:00:06.067,com.sec.android.app.shealth,2019-04-06 21:00:06.067,,3.6388888,2821.8801,162.54999,3442,lv82WtQZxZ,com.sec.android.app.shealth,0,0e8feb44-c48d-4f93-b132-fd997fa587b0.achievement.json,0e8feb44-c48d-4f93-b132-fd997fa587b0,1554508800000,
5726,4240639b-1723-4aef-8444-0760c44280f1.binning_data.json,2940138,4500,84,2019-03-22 20:59:32.926,com.sec.android.app.shealth,2019-03-21 21:50:43.017,4240639b-1723-4aef-8444-0760c44280f1.source_info.json,1.5430365,4536.74,256.41998,5642,VfS0qUERdZ,com.sec.android.app.shealth,0,4240639b-1723-4aef-8444-0760c44280f1.achievement.json,4240639b-1723-4aef-8444-0760c44280f1,1553212800000,
6927,5733ad2c-790b-4429-b1b8-568086813513.binning_data.json,3677651,4500,75,2019-03-18 21:00:05.861,com.sec.android.app.shealth,2019-03-17 22:00:24.800,5733ad2c-790b-4429-b1b8-568086813513.source_info.json,1.4713548,5411.13,305.41998,6852,VfS0qUERdZ,com.sec.android.app.shealth,0,5733ad2c-790b-4429-b1b8-568086813513.achievement.json,5733ad2c-790b-4429-b1b8-568086813513,1552867200000,
5089,38f7b418-2013-4fcc-ba91-95ace750fa44.binning_data.json,2778602,4500,33,2019-04-10 21:00:05.102,com.sec.android.app.shealth,2019-04-09 21:00:06.098,,3.2222223,3901.52,219.18997,5056,lv82WtQZxZ,com.sec.android.app.shealth,0,38f7b418-2013-4fcc-ba91-95ace750fa44.achievement.json,38f7b418-2013-4fcc-ba91-95ace750fa44,1554768000000,
2288,b51a842a-0ee3-4b4c-b62a-f0e2c6752241.binning_data.json,1157129,4500,15,2019-04-05 21:00:08.096,com.sec.android.app.shealth,2019-04-05 21:00:08.096,,4.5555553,1812.61,102.9,2273,lv82WtQZxZ,com.sec.android.app.shealth,0,b51a842a-0ee3-4b4c-b62a-f0e2c6752241.achievement.json,b51a842a-0ee3-4b4c-b62a-f0e2c6752241,1554422400000,
2815,a15bc88d-5bdd-4f5c-9daa-96cf6da8cee9.binning_data.json,1406746,4500,73,2019-04-12 21:00:06.987,com.sec.android.app.shealth,2019-04-12 21:00:06.987,,4.158754,2246.06,131.62999,2742,lv82WtQZxZ,com.sec.android.app.shealth,0,a15bc88d-5bdd-4f5c-9daa-96cf6da8cee9.achievement.json,a15bc88d-5bdd-4f5c-9daa-96cf6da8cee9,1555027200000,
7347,8de79f76-749f-45cd-bba9-1209cec5f147.binning_data.json,3994854,4500,68,2019-03-24 21:00:08.214,com.sec.android.app.shealth,2019-03-20 21:05:50.172,8de79f76-749f-45cd-bba9-1209cec5f147.source_info.json,1.4124745,5642.63,314.10995,7279,VfS0qUERdZ,com.sec.android.app.shealth,0,8de79f76-749f-45cd-bba9-1209cec5f147.achievement.json,8de79f76-749f-45cd-bba9-1209cec5f147,1553126400000,
5825,aace3bd1-f16c-468a-af24-35ef69bde0e3.binning_data.json,3145388,4500,51,2019-04-08 21:21:22.664,com.sec.android.app.shealth,2019-04-08 21:21:22.664,,3.4718409,4469.92,250.29997,5774,lv82WtQZxZ,com.sec.android.app.shealth,0,aace3bd1-f16c-468a-af24-35ef69bde0e3.achievement.json,aace3bd1-f16c-468a-af24-35ef69bde0e3,1554681600000,
8222,dbfe5520-eb80-47ae-9d42-fae62b8a0130.binning_data.json,4368346,4500,70,2019-03-11 20:35:03.674,com.sec.android.app.shealth,2019-03-10 21:30:51.567,dbfe5520-eb80-47ae-9d42-fae62b8a0130.source_info.json,1.4602482,6378.87,357.38998,8152,VfS0qUERdZ,com.sec.android.app.shealth,0,dbfe5520-eb80-47ae-9d42-fae62b8a0130.achievement.json,dbfe5520-eb80-47ae-9d42-fae62b8a0130,1552262400000,
6620,5522e56d-5ea3-4202-ad60-3d3d8030614a.binning_data.json,3537869,4500,60,2019-03-25 20:49:00.837,com.sec.android.app.shealth,2019-03-24 21:04:50.344,5522e56d-5ea3-4202-ad60-3d3d8030614a.source_info.json,1.4518229,5136.36,289.85995,6560,VfS0qUERdZ,com.sec.android.app.shealth,0,5522e56d-5ea3-4202-ad60-3d3d8030614a.achievement.json,5522e56d-5ea3-4202-ad60-3d3d8030614a,1553472000000,
3871,f42e8200-5e5a-4449-8ed5-e4c5e002a092.binning_data.json,1903496,4500,147,2019-04-15 21:00:08.907,com.sec.android.app.shealth,2019-04-15 21:00:08.907,,6.1388884,3108.7,178.2,3724,lv82WtQZxZ,com.sec.android.app.shealth,0,f42e8200-5e5a-4449-8ed5-e4c5e002a092.achievement.json,f42e8200-5e5a-4449-8ed5-e4c5e002a092,1555286400000,
5269,7dad4764-a443-47ad-aad7-24b27979b90f.binning_data.json,2810059,4500,57,2019-03-26 21:00:08.212,com.sec.android.app.shealth,2019-03-23 21:01:54.245,7dad4764-a443-47ad-aad7-24b27979b90f.source_info.json,1.459243,4100.56,232.61996,5212,VfS0qUERdZ,com.sec.android.app.shealth,0,7dad4764-a443-47ad-aad7-24b27979b90f.achievement.json,7dad4764-a443-47ad-aad7-24b27979b90f,1553385600000,
6033,9c3133d2-c3d9-409e-820a-5f86d9742af0.binning_data.json,3157161,4500,213,2019-04-11 21:00:05.830,com.sec.android.app.shealth,2019-04-11 21:00:05.830,,5.5277777,4737.7603,275.14996,5820,lv82WtQZxZ,com.sec.android.app.shealth,0,9c3133d2-c3d9-409e-820a-5f86d9742af0.achievement.json,9c3133d2-c3d9-409e-820a-5f86d9742af0,1554940800000,
2475,00537e99-70e5-489a-889b-38610a9d154d.binning_data.json,1225699,4500,53,2019-04-18 21:00:01.473,com.sec.android.app.shealth,2019-04-18 21:00:01.473,,6.944445,1984.54,115.38999,2422,lv82WtQZxZ,com.sec.android.app.shealth,0,00537e99-70e5-489a-889b-38610a9d154d.achievement.json,00537e99-70e5-489a-889b-38610a9d154d,1555545600000,
6878,8520db2a-0424-47b5-aee2-b5fb2274aeaf.binning_data.json,3713169,4500,149,2019-03-14 21:00:15.286,com.sec.android.app.shealth,2019-03-13 21:03:19.108,8520db2a-0424-47b5-aee2-b5fb2274aeaf.source_info.json,1.4410198,5350.75,307.61996,6729,VfS0qUERdZ,com.sec.android.app.shealth,0,8520db2a-0424-47b5-aee2-b5fb2274aeaf.achievement.json,8520db2a-0424-47b5-aee2-b5fb2274aeaf,1552521600000,
5564,00b63013-4585-4467-8f75-efe32ce278a2.binning_data.json,2821412,4500,172,2019-04-21 21:00:01.490,com.sec.android.app.shealth,2019-04-21 21:00:01.490,,4.777777,4385.18,247.71997,5392,lv82WtQZxZ,com.sec.android.app.shealth,0,00b63013-4585-4467-8f75-efe32ce278a2.achievement.json,00b63013-4585-4467-8f75-efe32ce278a2,1555804800000,
8736,c946524d-ad4e-47aa-8cfe-a8d1be231a47.binning_data.json,4666469,4500,266,2019-03-31 21:00:10.928,com.sec.android.app.shealth,2019-03-27 21:32:09.078,c946524d-ad4e-47aa-8cfe-a8d1be231a47.source_info.json,1.4601532,6813.7607,392.38995,8470,VfS0qUERdZ,com.sec.android.app.shealth,0,c946524d-ad4e-47aa-8cfe-a8d1be231a47.achievement.json,c946524d-ad4e-47aa-8cfe-a8d1be231a47,1553731200000,
2544,5b424d6f-d8e3-4b00-b2c5-94ac6048a95d.binning_data.json,1267680,4500,79,2019-03-27 19:43:44.862,com.sec.android.app.shealth,2019-03-26 22:15:49.484,5b424d6f-d8e3-4b00-b2c5-94ac6048a95d.source_info.json,1.6234841,2058.06,120.80999,2465,VfS0qUERdZ,com.sec.android.app.shealth,0,5b424d6f-d8e3-4b00-b2c5-94ac6048a95d.achievement.json,5b424d6f-d8e3-4b00-b2c5-94ac6048a95d,1553644800000,
4934,af1bc43e-9651-4cb6-969e-1536601f590b.binning_data.json,2520423,4500,127,2019-04-14 21:00:04.286,com.sec.android.app.shealth,2019-04-14 21:00:04.286,,6.183729,3880.49,219.34998,4807,lv82WtQZxZ,com.sec.android.app.shealth,0,af1bc43e-9651-4cb6-969e-1536601f590b.achievement.json,af1bc43e-9651-4cb6-969e-1536601f590b,1555200000000,
2442,bba979ca-49e1-4050-b417-2cb508c80cbf.binning_data.json,1276194,4500,23,2019-03-30 20:56:45.213,com.sec.android.app.shealth,2019-03-29 21:24:41.550,bba979ca-49e1-4050-b417-2cb508c80cbf.source_info.json,1.5319141,1955.02,115.24999,2419,VfS0qUERdZ,com.sec.android.app.shealth,0,bba979ca-49e1-4050-b417-2cb508c80cbf.achievement.json,bba979ca-49e1-4050-b417-2cb508c80cbf,1553904000000,
5123,8c8feec2-aac7-415f-b1a4-dae0ae7341db.binning_data.json,2793119,4500,58,2019-03-17 20:37:14.361,com.sec.android.app.shealth,2019-03-16 21:12:06.775,8c8feec2-aac7-415f-b1a4-dae0ae7341db.source_info.json,1.417272,3958.61,227.12997,5065,VfS0qUERdZ,com.sec.android.app.shealth,0,8c8feec2-aac7-415f-b1a4-dae0ae7341db.achievement.json,8c8feec2-aac7-415f-b1a4-dae0ae7341db,1552780800000,
4704,3728a7c2-92d6-4a90-bd6e-668e6e510d41.binning_data.json,2398400,4500,31,2019-04-24 21:01:55.901,com.sec.android.app.shealth,2019-04-24 21:00:01.655,,3.4166667,3673.87,202.40999,4673,lv82WtQZxZ,com.sec.android.app.shealth,0,3728a7c2-92d6-4a90-bd6e-668e6e510d41.achievement.json,3728a7c2-92d6-4a90-bd6e-668e6e510d41,1556064000000,
4449,75cf9ab3-00ab-4270-be3f-e93e1fa5e20f.binning_data.json,2226618,4500,165,2019-04-27 21:12:34.658,com.sec.android.app.shealth,2019-04-27 21:00:01.667,,6.946501,3568.79,206.53,4284,lv82WtQZxZ,com.sec.android.app.shealth,0,75cf9ab3-00ab-4270-be3f-e93e1fa5e20f.achievement.json,75cf9ab3-00ab-4270-be3f-e93e1fa5e20f,1556323200000,
2778,fa1331ba-1b03-4aac-9188-6ae90da93d5c.binning_data.json,1424740,4500,99,2019-04-02 20:59:43.661,com.sec.android.app.shealth,2019-04-01 21:00:53.301,fa1331ba-1b03-4aac-9188-6ae90da93d5c.source_info.json,1.557617,2219.2,132.42,2679,VfS0qUERdZ,com.sec.android.app.shealth,0,fa1331ba-1b03-4aac-9188-6ae90da93d5c.achievement.json,fa1331ba-1b03-4aac-9188-6ae90da93d5c,1554163200000,
4351,ecf102f7-7706-46bd-b5e5-e1ba193a0591.binning_data.json,2367009,4500,31,2019-03-31 20:59:35.897,com.sec.android.app.shealth,2019-03-30 21:03:32.537,ecf102f7-7706-46bd-b5e5-e1ba193a0591.source_info.json,1.422656,3367.4402,190.67998,4320,VfS0qUERdZ,com.sec.android.app.shealth,0,ecf102f7-7706-46bd-b5e5-e1ba193a0591.achievement.json,ecf102f7-7706-46bd-b5e5-e1ba193a0591,1553990400000,
3438,1ffae69c-7960-4df1-9b44-afeac6593707.binning_data.json,1704384,4500,89,2019-03-24 21:00:07.822,com.sec.android.app.shealth,2019-03-19 21:27:35.414,1ffae69c-7960-4df1-9b44-afeac6593707.source_info.json,1.6067148,2738.46,156.48999,3349,VfS0qUERdZ,com.sec.android.app.shealth,0,1ffae69c-7960-4df1-9b44-afeac6593707.achievement.json,1ffae69c-7960-4df1-9b44-afeac6593707,1553040000000,
2288,9e51f351-3b91-4e93-990e-df6225ec1357.binning_data.json,1157164,4500,15,2019-04-05 17:44:30.450,com.sec.android.app.shealth,2019-04-05 03:01:09.208,9e51f351-3b91-4e93-990e-df6225ec1357.source_info.json,1.5664243,1812.61,102.9,2273,VfS0qUERdZ,com.sec.android.app.shealth,0,9e51f351-3b91-4e93-990e-df6225ec1357.achievement.json,9e51f351-3b91-4e93-990e-df6225ec1357,1554422400000,
2988,17a7bfde-50ea-404b-a002-00c6fa11e0be.binning_data.json,1491514,4500,104,2019-03-23 21:00:05.520,com.sec.android.app.shealth,2019-03-22 21:01:59.377,17a7bfde-50ea-404b-a002-00c6fa11e0be.source_info.json,1.6242483,2422.59,141.32999,2884,VfS0qUERdZ,com.sec.android.app.shealth,0,17a7bfde-50ea-404b-a002-00c6fa11e0be.achievement.json,17a7bfde-50ea-404b-a002-00c6fa11e0be,1553299200000,
5825,bdce4485-9e91-49ec-b592-30eb9aa8525c.binning_data.json,3145450,4500,51,2019-04-08 16:22:42.427,com.sec.android.app.shealth,2019-04-07 21:02:46.554,bdce4485-9e91-49ec-b592-30eb9aa8525c.source_info.json,1.4210749,4469.92,250.29997,5774,VfS0qUERdZ,com.sec.android.app.shealth,0,bdce4485-9e91-49ec-b592-30eb9aa8525c.achievement.json,bdce4485-9e91-49ec-b592-30eb9aa8525c,1554681600000,
4452,06678a23-dec3-4dff-9f96-30222822bda9.binning_data.json,2422832,4500,38,2019-03-26 19:22:30.351,com.sec.android.app.shealth,2019-03-25 21:31:18.349,06678a23-dec3-4dff-9f96-30222822bda9.source_info.json,1.4252989,3453.26,198.60997,4414,VfS0qUERdZ,com.sec.android.app.shealth,0,06678a23-dec3-4dff-9f96-30222822bda9.achievement.json,06678a23-dec3-4dff-9f96-30222822bda9,1553558400000,
2933,6961d7a4-1905-4c00-a71d-4ebaa68193db.binning_data.json,1473914,4500,38,2019-04-17 21:00:06.026,com.sec.android.app.shealth,2019-04-17 21:00:06.026,,6.9444447,2312.82,131.54,2895,lv82WtQZxZ,com.sec.android.app.shealth,0,6961d7a4-1905-4c00-a71d-4ebaa68193db.achievement.json,6961d7a4-1905-4c00-a71d-4ebaa68193db,1555459200000,
4114,9d6f0dff-8c6d-41d0-a969-fb8b92c6e91f.binning_data.json,2078158,4500,95,2019-04-30 21:00:01.839,com.sec.android.app.shealth,2019-04-30 21:00:01.839,,6.9444447,3321.6602,194.0,4019,lv82WtQZxZ,com.sec.android.app.shealth,0,9d6f0dff-8c6d-41d0-a969-fb8b92c6e91f.achievement.json,9d6f0dff-8c6d-41d0-a969-fb8b92c6e91f,1556582400000,
2579,bcd5b487-ab3c-494f-860f-73fe925de415.binning_data.json,1352983,4500,47,2019-04-04 21:34:52.103,com.sec.android.app.shealth,2019-04-02 21:11:21.303,bcd5b487-ab3c-494f-860f-73fe925de415.source_info.json,1.5102626,2043.3601,119.49999,2532,VfS0qUERdZ,com.sec.android.app.shealth,0,bcd5b487-ab3c-494f-860f-73fe925de415.achievement.json,bcd5b487-ab3c-494f-860f-73fe925de415,1554249600000,
1557,6d1c42bd-69d1-43b6-8015-ccd4ddafd235.binning_data.json,783233,4500,44,2019-04-20 21:00:02.325,com.sec.android.app.shealth,2019-04-20 21:00:02.325,,5.138889,1259.12,74.82,1513,lv82WtQZxZ,com.sec.android.app.shealth,0,6d1c42bd-69d1-43b6-8015-ccd4ddafd235.achievement.json,6d1c42bd-69d1-43b6-8015-ccd4ddafd235,1555718400000,
