com.samsung.shealth.tracker.pedometer_step_count,6123001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
3999,4,0,8,2020-11-07 19:31:00.000,,,2020-11-07 19:31:32.173,2020-11-07 19:31:30.860,8,1.4927342,5.97,0.32999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 19:32:00.000,ac5ca199-3706-4e23-8dc5-59e34401e5b5,
3064,4,0,8,2020-11-07 17:05:00.000,,,2020-11-07 17:07:27.740,2020-11-07 17:07:27.740,8,2.1111112,6.47,0.32,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 17:06:00.000,894d7ab0-9c16-4675-b91d-2f3eab1db2a6,
4316,4,0,9,2020-11-07 16:19:00.000,,,2020-11-07 16:19:04.007,2020-11-07 16:19:02.451,9,1.7237601,7.4399996,0.36999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 16:20:00.000,ed49599e-f1dd-4e3d-8b69-ab5a8f776512,
29296,4,0,58,2020-11-07 18:10:00.000,,,2020-11-07 18:13:16.169,2020-11-07 18:10:04.826,58,1.525759,44.700005,2.3299994,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 18:11:00.000,e08b1bf4-5c97-4a17-bcd7-fabccd7300d5,
12503,4,0,18,2020-11-07 20:56:00.000,,,2020-11-07 20:56:52.867,2020-11-07 20:56:44.751,18,1.018888,12.74,0.74000007,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 20:57:00.000,b6a5346f-f27b-47b5-936e-15373f997671,
14894,4,0,31,2020-11-07 19:59:00.000,,,2020-11-07 19:59:57.231,2020-11-07 19:59:27.671,31,1.6697853,24.87,1.38,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 20:00:00.000,beee4306-1a53-4780-b73b-1d1e3531515a,
10061,4,0,22,2020-11-07 21:16:00.000,,,2020-11-07 21:16:56.191,2020-11-07 21:16:11.275,22,1.7084495,17.19,0.89000005,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 21:17:00.000,bcd2ac0d-6b1e-4451-8598-daa42b052fcc,
11518,4,0,24,2020-11-07 17:38:00.000,,,2020-11-07 17:39:50.385,2020-11-07 17:38:18.068,24,1.6677884,19.21,0.97,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 17:39:00.000,b1fc288a-1897-45e3-bbf9-40799ff7de99,
13016,4,1,24,2020-11-07 17:08:00.000,,,2020-11-07 17:11:33.095,2020-11-07 17:11:33.095,25,2.1111112,27.48,1.89,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 17:09:00.000,50d7f158-a250-4c81-8a8e-209b95278b19,
11026,4,0,19,2020-11-08 05:03:00.000,,,2020-11-08 05:03:40.620,2020-11-08 05:03:30.385,19,1.2778116,14.09,0.76000005,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:04:00.000,39291236-a85e-41d8-8192-182bb10215c6,
13412,4,0,31,2020-11-07 18:17:00.000,,,2020-11-07 18:17:18.363,2020-11-07 18:17:18.363,31,1.8333334,24.59,1.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 18:18:00.000,a158ba93-3ce6-4f1e-ad94-c728a42073dc,
3675,4,0,8,2020-11-07 19:07:00.000,,,2020-11-07 19:07:15.036,2020-11-07 19:07:13.373,8,1.7088331,6.2799997,0.32,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 19:08:00.000,096e9dbd-65e5-4542-b4e4-546ddf192d19,
12964,4,0,18,2020-11-08 05:22:00.000,,,2020-11-08 05:22:12.775,2020-11-08 05:22:04.285,18,0.9780759,12.679998,0.74000007,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:23:00.000,b6d98f7f-113c-4638-9193-d536ea8949de,
2160,4,0,7,2020-11-07 19:36:00.000,,,2020-11-07 19:41:06.409,2020-11-07 19:41:06.409,7,2.7222223,5.88,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 19:37:00.000,5e3c100f-7324-4184-94c6-0bcaa4e29c60,
2164,4,0,6,2020-11-08 05:57:00.000,,,2020-11-08 05:57:29.687,2020-11-08 05:57:29.687,6,2.2500002,4.87,0.24,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:58:00.000,4e82904e-599d-4558-b759-0ebdb2b395ec,
7947,4,0,18,2020-11-07 17:40:00.000,,,2020-11-07 17:43:04.303,2020-11-07 17:40:12.317,18,1.7678914,14.049999,0.73,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 17:41:00.000,9c38ccb2-2fb2-40fe-b239-e83dbbc6ca2a,
5501,4,0,11,2020-11-07 17:53:00.000,,,2020-11-07 17:53:08.876,2020-11-07 17:53:00.155,11,1.5286471,8.41,0.45,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 17:54:00.000,d5037e8f-6c6e-4f69-afa2-c65ff2f3844c,
35857,4,0,58,2020-11-07 20:04:00.000,,,2020-11-07 20:04:48.362,2020-11-07 20:04:08.838,58,1.18078,42.34,2.3599992,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 20:05:00.000,8ff7336a-c3fe-4843-93d4-6080cb8beb7d,
2306,4,0,6,2020-11-08 07:07:00.000,,,2020-11-08 07:07:59.902,2020-11-08 07:07:59.902,6,2.1111112,4.87,0.24,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 07:08:00.000,f797f0f3-47f6-4115-b664-19fc4a806408,
10828,4,0,21,2020-11-07 20:08:00.000,,,2020-11-07 20:14:59.108,2020-11-07 20:08:02.179,21,1.4804107,16.03,0.85,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 20:09:00.000,f71a4a2f-ae6e-4717-8ab2-e2bd993aed90,
7225,4,0,18,2020-11-08 07:58:00.000,,,2020-11-08 07:58:52.204,2020-11-08 07:58:25.946,18,1.9263843,13.92,0.71999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 07:59:00.000,e70a8a02-4097-4921-8b55-dec9f2300427,
8863,4,0,18,2020-11-07 21:11:00.000,,,2020-11-07 21:11:52.743,2020-11-07 21:11:00.403,18,1.5694302,13.910001,0.73,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 21:12:00.000,92826a4f-5be0-4b3b-88f7-9b65debf44a4,
13042,4,0,23,2020-11-07 18:09:00.000,,,2020-11-07 18:09:57.574,2020-11-07 18:09:11.612,23,1.2972819,16.920002,0.9500001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 18:10:00.000,42ea29a5-d7a1-4079-a00f-d0b4a154fb9d,
3684,4,0,6,2020-11-08 08:55:00.000,,,2020-11-08 08:55:04.499,2020-11-08 08:55:04.499,6,1.7777778,6.55,0.56,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 08:56:00.000,0e857c56-e20a-4cc1-b9e9-6af02ba81671,
27840,4,7,58,2020-11-08 04:37:00.000,,,2020-11-08 04:54:58.184,2020-11-08 04:54:58.184,65,2.0,55.68,3.19,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 04:38:00.000,33357a70-9637-42fd-9146-c1452e46a99e,
3155,4,0,8,2020-11-07 18:13:00.000,,,2020-11-07 18:13:45.097,2020-11-07 18:13:45.097,8,2.0,6.31,0.32,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 18:14:00.000,a2868c44-f3be-45c4-a106-52009ed6b0d4,
10133,4,0,22,2020-11-07 18:16:00.000,,,2020-11-07 18:17:18.205,2020-11-07 18:17:18.205,22,1.6944444,17.17,0.89,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 18:17:00.000,85d04210-ad10-46d2-8ff9-31bf4e10b1d1,
7006,4,0,13,2020-11-08 05:20:00.000,,,2020-11-08 05:20:19.993,2020-11-08 05:20:10.850,13,1.4244177,9.98,0.52,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:21:00.000,3c4c48ab-5191-48a7-a102-eba83ea7a91e,
7472,4,0,17,2020-11-07 18:58:00.000,,,2020-11-07 19:05:07.401,2020-11-07 19:05:07.401,17,1.8333334,13.7,0.67,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 18:59:00.000,fb940206-8bd5-4052-a62a-bfe1da5f45aa,
4234,4,0,6,2020-11-08 09:52:00.000,,,2020-11-08 09:52:14.940,2020-11-08 09:52:14.940,6,1.0555556,4.47,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 09:53:00.000,005dbad2-3e07-46ab-b8be-7be85bc03442,
2542,4,0,6,2020-11-08 05:35:00.000,,,2020-11-08 05:35:57.508,2020-11-08 05:35:57.508,6,1.8055557,4.59,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:36:00.000,9eacced9-4860-4686-976e-dceb7195ca5a,
8680,4,0,18,2020-11-06 21:13:00.000,,,2020-11-06 21:14:48.319,2020-11-06 21:13:11.904,18,1.6449889,14.279999,0.73,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-06 21:14:00.000,5461c562-d756-43c9-b735-27e1e52d1941,
14486,4,0,24,2020-11-07 21:09:00.000,,,2020-11-07 21:09:37.171,2020-11-07 21:09:10.130,24,1.223227,17.720001,0.99000007,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 21:10:00.000,15a440f3-b347-401a-bb36-11d111a89096,
1807,4,0,6,2020-11-07 19:05:00.000,,,2020-11-07 19:05:10.978,2020-11-07 19:05:10.978,6,2.6944444,4.87,0.23,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 19:06:00.000,17b70acd-e209-4f12-95cd-fa8b53daee9c,
3973,4,0,8,2020-11-08 12:04:00.000,,,2020-11-08 12:06:31.269,2020-11-08 12:06:31.269,8,1.4722222,5.85,0.33,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 12:05:00.000,e8f2a3c3-58a6-4df5-9002-128306380098,
21262,4,0,36,2020-11-07 19:33:00.000,,,2020-11-07 19:33:59.382,2020-11-07 19:33:11.884,36,1.268449,26.970003,1.4799999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 19:34:00.000,78bc2f23-2b68-4678-9b48-290705c07a5a,
3822,4,0,10,2020-11-06 21:35:00.000,,,2020-11-06 21:35:57.229,2020-11-06 21:35:53.510,10,2.1165285,8.09,0.39999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-06 21:36:00.000,9a34a74f-1f41-4a4d-b717-ff0b6f934e1f,
6713,4,0,9,2020-11-07 04:58:00.000,,,2020-11-07 04:58:42.745,2020-11-07 04:58:40.592,9,0.93391186,6.27,0.37999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 04:59:00.000,61033b7f-1c16-4ad5-a4d2-3eb61f4ca513,
7262,4,0,12,2020-11-07 21:26:00.000,,,2020-11-07 21:26:39.789,2020-11-07 21:26:35.386,12,1.2103668,8.790001,0.49999994,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 21:27:00.000,e88c4ad5-f030-4843-9b76-2da69aca0b03,
8634,4,0,14,2020-11-07 20:00:00.000,,,2020-11-07 20:00:25.094,2020-11-07 20:00:19.497,14,1.1870911,10.25,0.56999993,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 20:01:00.000,5acf7c11-5f5f-4ea4-b028-2ef029324e55,
21370,4,0,37,2020-11-07 06:19:00.000,,,2020-11-07 06:22:24.415,2020-11-07 06:19:15.826,37,1.4150491,30.239998,1.8000001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 06:20:00.000,90d01dd9-cd8f-4ed6-bf70-8232bbc2a995,
7700,4,0,15,2020-11-08 07:00:00.000,,,2020-11-08 07:01:41.557,2020-11-08 07:01:41.557,15,1.5,11.55,0.61,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 07:01:00.000,dd23745a-ca4c-4b34-a358-459b4d64baf5,
7600,4,1,21,2020-11-08 12:19:00.000,,,2020-11-08 12:34:58.115,2020-11-08 12:19:51.629,22,2.5656376,19.500002,1.01,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 12:20:00.000,7cedf83f-2bab-4973-9a93-06e02a3ba084,
6847,4,0,16,2020-11-07 09:12:00.000,,,2020-11-07 09:15:00.110,2020-11-07 09:12:38.284,16,1.8547212,12.7,0.64,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 09:13:00.000,caaf05c5-120b-41f7-a13c-444d8768acad,
8944,4,0,15,2020-11-08 13:21:00.000,,,2020-11-08 13:21:18.671,2020-11-08 13:21:12.027,15,1.2375882,11.069999,0.61,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 13:22:00.000,8941999c-d492-429f-89bc-559e01d5e4d4,
7779,4,0,13,2020-11-07 19:35:00.000,,,2020-11-07 19:35:52.590,2020-11-07 19:35:47.049,13,1.2404174,9.650001,0.53999996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 19:36:00.000,0c273694-d4b7-4529-9993-1de201193d3c,
5510,4,0,12,2020-11-08 05:17:00.000,,,2020-11-08 05:19:16.226,2020-11-08 05:19:16.226,12,1.7222222,9.49,0.49,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:18:00.000,d450e30a-3c85-4d08-b2ae-7adbda139ce0,
10132,4,0,21,2020-11-07 20:55:00.000,,,2020-11-07 20:55:33.861,2020-11-07 20:55:22.460,21,1.627427,16.49,0.84000003,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 20:56:00.000,4192a8d4-f7c6-4faa-96e5-8a9d9ec2cf44,
21996,4,0,43,2020-11-08 14:37:00.000,,,2020-11-08 14:37:49.756,2020-11-08 14:37:20.093,43,1.5198039,33.429996,1.7399998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 14:38:00.000,cdae345c-d000-482f-a7c9-983a1b046fc7,
12170,4,0,22,2020-11-08 05:26:00.000,,,2020-11-08 05:26:11.672,2020-11-08 05:26:00.452,22,1.352439,16.46,0.8800001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:27:00.000,9de805da-0f2f-4799-8444-833be3fab1e1,
2880,4,0,6,2020-11-08 07:45:00.000,,,2020-11-08 07:45:12.400,2020-11-08 07:45:12.400,6,1.9722222,5.68,0.46,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 07:46:00.000,c4f40a8f-7c14-45c3-be27-949b01dcbc96,
4091,4,0,6,2020-11-07 21:12:00.000,,,2020-11-07 21:12:46.548,2020-11-07 21:12:46.548,6,1.1388888,4.66,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 21:13:00.000,784ab0d9-5986-4840-b941-7ed0b0dfafda,
4040,4,0,7,2020-11-08 06:45:00.000,,,2020-11-08 06:45:37.788,2020-11-08 06:45:37.114,7,1.2176316,4.92,0.29999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 06:46:00.000,377b147d-b606-4d7d-b6a0-cdd1dcb86f23,
7222,4,0,11,2020-11-08 15:58:00.000,,,2020-11-08 15:58:41.366,2020-11-08 15:58:38.667,11,1.0938176,7.9,0.45999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 15:59:00.000,75e7d073-631c-4030-88cc-f31e5c61042e,
22274,4,2,45,2020-11-07 20:03:00.000,,,2020-11-07 20:03:58.536,2020-11-07 20:03:44.214,47,1.6718727,37.240005,1.9799994,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 20:04:00.000,e92b42de-1c88-42f7-9528-43f36256b36b,
37568,4,10,76,2020-11-07 09:28:00.000,,,2020-11-07 09:35:00.106,2020-11-07 09:28:30.644,86,1.9061204,71.61001,4.209999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 09:29:00.000,232d24bb-ff32-45e8-9593-4c4e1e7a699d,
8164,4,0,12,2020-11-08 08:17:00.000,,,2020-11-08 08:17:19.601,2020-11-08 08:17:16.071,12,1.048495,8.559999,0.49999994,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 08:18:00.000,c0ac5374-45e3-4ba1-8854-d45a718dfb4b,
15719,4,0,28,2020-11-08 05:01:00.000,,,2020-11-08 05:01:26.014,2020-11-08 05:01:07.726,28,1.3314415,20.929996,1.14,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:02:00.000,6291b445-af4c-47bb-b72c-fe11e2a9571b,
21240,4,0,42,2020-11-08 16:19:00.000,,,2020-11-08 16:21:24.887,2020-11-08 16:21:24.887,42,1.5555557,33.04,1.69,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 16:20:00.000,6b48e319-6a9c-45ee-b0dc-6ca8b5f8f705,
6078,4,1,11,2020-11-07 10:14:00.000,,,2020-11-07 10:15:01.109,2020-11-07 10:14:36.542,12,1.7982215,10.93,0.76,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 10:15:00.000,99130333-812b-4354-b0f5-6abfc7480c14,
14275,4,0,24,2020-11-08 07:12:00.000,,,2020-11-08 07:15:00.297,2020-11-08 07:15:00.297,24,1.5277778,21.81,1.39,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 07:13:00.000,a7a22bee-588e-44e7-91c8-86cc8b758937,
5491,4,0,8,2020-11-08 09:28:00.000,,,2020-11-08 09:28:32.857,2020-11-08 09:28:32.228,8,1.047133,5.75,0.33999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 09:29:00.000,c24b0a47-88d2-40d5-acc2-499e02447a0d,
4768,4,0,6,2020-11-07 20:57:00.000,,,2020-11-07 20:57:00.603,2020-11-07 20:57:00.603,6,1.4722222,7.02,0.53,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 20:58:00.000,64e44c6d-312c-47be-ba9d-94e5a817bafd,
3548,4,0,8,2020-11-08 05:21:00.000,,,2020-11-08 05:21:55.614,2020-11-08 05:21:54.712,8,1.7023188,6.04,0.32999998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:22:00.000,4d315417-e5f8-4196-84b3-599d9328d7f6,
3348,4,0,7,2020-11-07 10:45:00.000,,,2020-11-07 10:45:27.545,2020-11-07 10:45:26.679,7,1.5470383,5.18,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 10:46:00.000,346b9d10-cf1c-4985-aa79-151631c85197,
21472,4,0,46,2020-11-08 08:13:00.000,,,2020-11-08 08:13:53.045,2020-11-08 08:13:20.090,46,1.6788653,36.050003,1.8399999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 08:14:00.000,543664f0-aa2d-48f0-bff5-6a1a40c9be80,
39330,4,2,82,2020-11-07 12:00:00.000,,,2020-11-07 12:08:05.368,2020-11-07 12:00:40.495,84,1.7208192,67.68,3.4999995,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 12:01:00.000,39162a60-0dcd-46d2-be3f-fd6cd0122995,
23561,4,4,44,2020-11-08 17:13:00.000,,,2020-11-08 17:13:57.719,2020-11-08 17:13:01.051,48,1.5856352,37.36001,2.1099997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 17:14:00.000,d75ab00c-88b6-4cdf-a8ef-cebdef12c04c,
3728,4,0,6,2020-11-08 05:38:00.000,,,2020-11-08 05:38:00.873,2020-11-08 05:38:00.873,6,1.1666666,4.35,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:39:00.000,12b83e96-b441-4647-bc64-74526a10de8e,
5613,4,0,12,2020-11-07 21:17:00.000,,,2020-11-07 21:17:03.899,2020-11-07 21:17:01.239,12,1.6959691,9.5199995,0.47999996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 21:18:00.000,8faaa5bd-658c-46ed-b5f2-98a3a9fd8238,
4657,4,0,6,2020-11-08 17:40:00.000,,,2020-11-08 17:40:21.489,2020-11-08 17:40:21.489,6,0.88888884,4.14,0.26,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 17:41:00.000,1e0f1d8d-5fc3-40f0-9678-c1955bb0daab,
3849,4,0,9,2020-11-08 12:01:00.000,,,2020-11-08 12:01:45.333,2020-11-08 12:01:43.776,9,2.073151,7.98,0.49999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 12:02:00.000,48b9a467-c48e-4ec1-9392-3284f49f878f,
4180,4,0,7,2020-11-08 07:01:00.000,,,2020-11-08 07:01:42.157,2020-11-08 07:01:42.157,7,1.2222222,5.11,0.29,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 07:02:00.000,0b3b01ef-f9f9-495e-b895-0629d0cc8da3,
11085,4,0,26,2020-11-08 17:47:00.000,,,2020-11-08 17:49:11.754,2020-11-08 17:49:11.754,26,1.8888887,20.94,1.04,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 17:48:00.000,dcba325c-a0e4-4838-85e5-657f07cd1887,
27025,4,24,36,2020-11-08 09:26:00.000,,,2020-11-08 09:26:59.157,2020-11-08 09:26:13.087,60,1.9847921,53.640003,3.6199996,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 09:27:00.000,08205110-5b18-443c-8c36-75f1894b9db1,
9698,4,0,23,2020-11-07 13:20:00.000,,,2020-11-07 13:21:10.577,2020-11-07 13:20:40.767,23,1.953878,18.95,0.93999994,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 13:21:00.000,835da164-732f-4d8d-a3e3-20d64784c68d,
3490,4,0,6,2020-11-08 05:13:00.000,,,2020-11-08 05:13:56.216,2020-11-08 05:13:56.216,6,1.2777778,4.46,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:14:00.000,4de22d30-56e9-43d9-a27b-90f8670e1caa,
11867,4,0,23,2020-11-08 12:10:00.000,,,2020-11-08 12:14:59.939,2020-11-08 12:14:59.939,23,1.5555556,18.46,1.07,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 12:11:00.000,63ab8d12-1e1f-485f-a21e-65c40dbef88d,
14125,4,0,29,2020-11-08 07:57:00.000,,,2020-11-08 07:57:36.449,2020-11-08 07:57:22.143,29,1.5879154,22.43,1.1700001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 07:58:00.000,7e4bbb0e-0762-4829-9891-b0a5769fd291,
31674,4,2,72,2020-11-08 18:47:00.000,,,2020-11-08 18:48:59.211,2020-11-08 18:48:59.211,74,1.9166666,60.71,3.11,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 18:48:00.000,ca3d3f92-605b-402b-b97e-02edfbd888ad,
9973,4,0,20,2020-11-08 11:56:00.000,,,2020-11-08 11:56:20.794,2020-11-08 11:56:04.112,20,1.5290371,15.25,0.81,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 11:57:00.000,294df5fd-873b-4303-a9df-ad23de49f019,
1923,4,0,7,2020-11-08 13:16:00.000,,,2020-11-08 13:20:47.330,2020-11-08 13:20:47.330,7,4.611111,8.87,0.73,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 13:17:00.000,f2aad0df-96ab-4442-b86e-ffaf132d6027,
9075,4,0,18,2020-11-08 05:25:00.000,,,2020-11-08 05:25:59.734,2020-11-08 05:25:52.066,18,1.5194509,13.79,0.7200001,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 05:26:00.000,12e5cc86-8dff-45b4-890c-d30ee9d25b5d,
6085,4,0,10,2020-11-07 14:17:00.000,,,2020-11-07 14:19:29.226,2020-11-07 14:19:29.226,10,1.4444444,8.79,0.63,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 14:18:00.000,e111ba7e-0285-4930-9787-88198cb18daa,
8319,4,0,16,2020-11-08 08:19:00.000,,,2020-11-08 08:20:19.177,2020-11-08 08:19:03.489,16,1.4653078,12.190001,0.65,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 08:20:00.000,a05c737c-6642-4b52-b264-30a9140bbb49,
10177,4,0,18,2020-11-08 12:08:00.000,,,2020-11-08 12:14:59.803,2020-11-08 12:14:59.803,18,1.3333334,13.57,0.73,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 12:09:00.000,0548aa50-0530-43f5-8ae5-c609d3578662,
14965,4,1,30,2020-11-08 14:06:00.000,,,2020-11-08 14:15:00.108,2020-11-08 14:06:04.911,31,1.8101149,27.089998,1.6899999,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 14:07:00.000,0d6df2db-4c2d-4be8-ab07-1612d3d02978,
3897,4,0,6,2020-11-08 06:44:00.000,,,2020-11-08 06:44:51.339,2020-11-08 06:44:51.339,6,1.1111112,4.33,0.25,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 06:45:00.000,63df3513-0f23-4a42-9120-9d3fbec72e6a,
14908,4,0,29,2020-11-07 14:33:00.000,,,2020-11-07 14:33:15.932,2020-11-07 14:33:13.444,29,1.493117,22.260002,1.1599998,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 14:34:00.000,e9d6d5fd-a68d-46a5-a4de-04eb08125bb7,
3154,4,0,7,2020-11-08 07:08:00.000,,,2020-11-08 07:08:27.712,2020-11-08 07:08:00.975,7,1.7688805,5.58,0.28,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 07:09:00.000,8e9b11cc-5eeb-4c45-b04b-d019e5415960,
4973,4,0,10,2020-11-08 13:13:00.000,,,2020-11-08 13:13:14.056,2020-11-08 13:13:10.907,10,1.5523123,7.7200007,0.40999997,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 13:14:00.000,f51da1bc-e80f-4b9b-8be9-be6d1b7e1842,
2280,4,1,6,2020-11-07 14:48:00.000,,,2020-11-07 14:48:51.003,2020-11-07 14:48:50.045,7,3.9551249,9.0199995,0.74,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-07 14:49:00.000,f35a80c3-8393-495e-a8d4-fbc4d3d3b72f,
10280,4,0,16,2020-11-08 07:59:00.000,,,2020-11-08 07:59:08.674,2020-11-08 07:59:01.522,16,1.1312842,11.630001,0.65000004,UTC+0300,lv82WtQZxZ,com.sec.android.app.shealth,2020-11-08 08:00:00.000,6219f47f-ba40-4a97-bb89-72a695fe3048,
